model,dataset,seed,method,coverage,mean_width,mean_interval_score,delta_coverage,delta_width,delta_interval_score
dnsmos,nisqa_train_live,20270846,local_residual_normalized_k10,0.9754901960784313,2.815100710195203,2.8974547731104536,-0.014705882352941235,0.038837473195691086,0.09816272529195169
dnsmos,nisqa_train_live,20270846,local_residual_mondrian_k25,0.9911764705882353,2.763829918936187,2.790406842325248,0.0009803921568627416,-0.012433318063324705,-0.008885205493253778
dnsmos,nisqa_train_live,20270846,local_residual_normalized_k25,0.9823529411764705,2.6942983408938708,2.7530918894430867,-0.007843137254902044,-0.08196489610564095,-0.046200158375415246
dnsmos,nisqa_train_live,20270846,local_residual_mondrian_k50,0.9901960784313726,2.726198629771962,2.7557216331070546,0.0,-0.05006460722754991,-0.04357041471144729
dnsmos,nisqa_train_live,20270846,local_residual_normalized_k50,0.9794117647058823,2.597134579160696,2.6550112528153567,-0.010784313725490269,-0.17912865783881582,-0.14428079500314528
dnsmos,nisqa_val_live,20270846,mahalanobis_mondrian,1.0,2.7167183136940003,2.7167183136940003,0.0,-0.05954492330551142,-0.05954492330551142
dnsmos,nisqa_val_live,20270846,predicted_mos_mondrian,1.0,2.746042215824127,2.746042215824127,0.0,-0.03022102117538461,-0.03022102117538461
dnsmos,nisqa_val_live,20270846,mos_extremity_mondrian,1.0,2.7300871086120604,2.7300871086120604,0.0,-0.04617612838745133,-0.04617612838745133
dnsmos,nisqa_val_live,20270846,local_residual_mondrian_k10,1.0,2.814408130645752,2.814408130645752,0.0,0.038144893646240075,0.038144893646240075
dnsmos,nisqa_val_live,20270846,local_residual_normalized_k10,0.975,2.7923831608388343,2.8517060769609244,-0.025000000000000022,0.016119923839322592,0.07544283996141266
dnsmos,nisqa_val_live,20270846,local_residual_mondrian_k25,1.0,2.7600054001808165,2.7600054001808165,0.0,-0.016257836818695193,-0.016257836818695193
dnsmos,nisqa_val_live,20270846,local_residual_normalized_k25,0.99,2.6753509706390104,2.70553090854296,-0.010000000000000009,-0.10091226636050132,-0.07073232845655175
dnsmos,nisqa_val_live,20270846,local_residual_mondrian_k50,0.995,2.7173617386817934,2.7183259391784667,-0.0050000000000000044,-0.05890149831771829,-0.057937297821045064
dnsmos,nisqa_val_live,20270846,local_residual_normalized_k50,0.995,2.5760995395017177,2.5949015009589274,-0.0050000000000000044,-0.20016369749779406,-0.18136173604058436
dnsmos,nisqa_test_for,20270846,mahalanobis_mondrian,0.8875,2.7373207449913024,3.165199989080429,-0.012500000000000067,-0.03894249200820932,-0.04974824786186227
dnsmos,nisqa_test_for,20270846,predicted_mos_mondrian,0.9166666666666666,2.803409524758657,3.1690980970859526,0.016666666666666607,0.02714628775914507,-0.04585013985633868
dnsmos,nisqa_test_for,20270846,mos_extremity_mondrian,0.925,2.821793715159098,3.1310135622819266,0.025000000000000022,0.04553047815958644,-0.08393467466036464
dnsmos,nisqa_test_for,20270846,local_residual_mondrian_k10,0.9125,2.820016356309255,3.2252169569333393,0.012499999999999956,0.04375311930974313,0.010268719991048059
dnsmos,nisqa_test_for,20270846,local_residual_normalized_k10,0.9166666666666666,3.0856845276898923,3.381453626035946,0.016666666666666607,0.3094212906903806,0.16650538909365453
dnsmos,nisqa_test_for,20270846,local_residual_mondrian_k25,0.9041666666666667,2.782601579030355,3.1997923294703168,0.004166666666666652,0.006338342030843158,-0.015155907471974484
dnsmos,nisqa_test_for,20270846,local_residual_normalized_k25,0.9291666666666667,2.8702943014259232,3.1266434847832794,0.029166666666666674,0.09403106442641151,-0.0883047521590119
dnsmos,nisqa_test_for,20270846,local_residual_mondrian_k50,0.9083333333333333,2.772625700632731,3.161875174442927,0.008333333333333304,-0.003637536366780658,-0.053073062499364276
dnsmos,nisqa_test_for,20270846,local_residual_normalized_k50,0.9125,2.739325265572558,3.060789310256689,0.012499999999999956,-0.03693797142695354,-0.15415892668560227
dnsmos,nisqa_test_livetalk,20270846,mahalanobis_mondrian,0.9439655172413793,2.692128896713257,2.9894424039742042,0.0,-0.08413434028625488,-0.050661697469908784
dnsmos,nisqa_test_livetalk,20270846,predicted_mos_mondrian,0.9439655172413793,2.759020770418233,3.008773645450329,0.0,-0.017242466581278926,-0.031330455993784145
dnsmos,nisqa_test_livetalk,20270846,mos_extremity_mondrian,0.9525862068965517,2.7548008365877745,2.9977649275598854,0.008620689655172376,-0.021462400411737192,-0.04233917388422759
dnsmos,nisqa_test_livetalk,20270846,local_residual_mondrian_k10,0.9525862068965517,2.8210699558258057,3.0491359274962853,0.008620689655172376,0.044806718826293945,0.009031826052172232
dnsmos,nisqa_test_livetalk,20270846,local_residual_normalized_k10,0.9482758620689655,3.237659823012284,3.468125028617891,0.004310344827586188,0.4613965860127722,0.4280209271737778
dnsmos,nisqa_test_livetalk,20270846,local_residual_mondrian_k25,0.9482758620689655,2.7903042600072663,3.0433422244828323,0.004310344827586188,0.01404102300775456,0.003238123038719287
dnsmos,nisqa_test_livetalk,20270846,local_residual_normalized_k25,0.9267241379310345,2.9018173770158926,3.147047420396709,-0.017241379310344862,0.12555414001638088,0.10694331895259612
dnsmos,nisqa_test_livetalk,20270846,local_residual_mondrian_k50,0.9482758620689655,2.7849934984897744,3.0326220742587386,0.004310344827586188,0.00873026149026268,-0.007482027185374385
dnsmos,nisqa_test_livetalk,20270846,local_residual_normalized_k50,0.9310344827586207,2.7413539230109385,3.022954501852829,-0.012931034482758674,-0.03490931398857322,-0.017149599591284037
dnsmos,nisqa_test_p501,20270846,mahalanobis_mondrian,0.875,2.757988288005193,3.227431619167328,0.004166666666666652,-0.018274948994318585,-0.011488821109136182
dnsmos,nisqa_test_p501,20270846,predicted_mos_mondrian,0.8875,2.796768397092819,3.19966584444046,0.016666666666666607,0.020505160093307495,-0.03925459583600377
dnsmos,nisqa_test_p501,20270846,mos_extremity_mondrian,0.875,2.8230227579673133,3.240146979689598,0.004166666666666652,0.04675952096780156,0.001226539413134109
dnsmos,nisqa_test_p501,20270846,local_residual_mondrian_k10,0.8791666666666667,2.821065080165863,3.2313968360424044,0.008333333333333304,0.044801843166351496,-0.007523604234059622
dnsmos,nisqa_test_p501,20270846,local_residual_normalized_k10,0.8833333333333333,3.202539459243943,3.8091357554607543,0.012499999999999956,0.4262762222444314,0.5702153151842904
dnsmos,nisqa_test_p501,20270846,local_residual_mondrian_k25,0.8791666666666667,2.812013651927312,3.2315997739632922,0.008333333333333304,0.03575041492780029,-0.007320666313171742
dnsmos,nisqa_test_p501,20270846,local_residual_normalized_k25,0.8791666666666667,2.9939593334805132,3.4523536825775243,0.008333333333333304,0.21769609648100152,0.2134332423010603
dnsmos,nisqa_test_p501,20270846,local_residual_mondrian_k50,0.8708333333333333,2.8092700640360513,3.266037027041117,0.0,0.033006827036539566,0.027116586764653228
dnsmos,nisqa_test_p501,20270846,local_residual_normalized_k50,0.8583333333333333,2.8577367535976417,3.416572180722248,-0.012500000000000067,0.08147351659812996,0.17765174044578425
dnsmos,nisqa_val_sim,20270847,mahalanobis_mondrian,0.9048,2.8033542613983156,3.2838165073394774,0.02400000000000002,0.09411001014709486,0.021990306854247965
dnsmos,nisqa_val_sim,20270847,predicted_mos_mondrian,0.8904,2.7525651838302614,3.2595006258010866,0.009599999999999942,0.04332093257904068,-0.0023255746841428504
dnsmos,nisqa_val_sim,20270847,mos_extremity_mondrian,0.8904,2.7845626693725585,3.236449527359009,0.009599999999999942,0.07531841812133777,-0.025376673126220606
dnsmos,nisqa_val_sim,20270847,local_residual_mondrian_k10,0.884,2.7256921268463135,3.309581237411499,0.0031999999999999806,0.016447875595092754,0.04775503692626959
dnsmos,nisqa_val_sim,20270847,local_residual_normalized_k10,0.8776,2.755057148556524,3.4674697071128766,-0.0031999999999999806,0.045812897305303135,0.2056435066276472
dnsmos,nisqa_val_sim,20270847,local_residual_mondrian_k25,0.8968,2.768227900505066,3.2747660646438597,0.016000000000000014,0.05898364925384536,0.012939864158630243
dnsmos,nisqa_val_sim,20270847,local_residual_normalized_k25,0.8984,2.752183647622047,3.321824421045047,0.01759999999999995,0.042939396370826444,0.05999822055981774
dnsmos,nisqa_val_sim,20270847,local_residual_mondrian_k50,0.8912,2.7702855037689207,3.2887463401794435,0.010399999999999965,0.061041252517699984,0.02692013969421403
dnsmos,nisqa_val_sim,20270847,local_residual_normalized_k50,0.8824,2.6861389642244897,3.307101091724276,0.0015999999999999348,-0.02310528702673098,0.0452748912390466
dnsmos,nisqa_train_live,20270847,mahalanobis_mondrian,0.9882352941176471,2.741544401879404,2.7758099527919993,-0.0019607843137254832,0.03230015062818348,0.03696640192293632
dnsmos,nisqa_train_live,20270847,predicted_mos_mondrian,0.9862745098039216,2.6810191879085465,2.7219217510784373,-0.0039215686274509665,-0.02822506334267416,-0.01692179979062569
dnsmos,nisqa_train_live,20270847,mos_extremity_mondrian,0.984313725490196,2.687393548441868,2.7316025425406063,-0.005882352941176561,-0.02185070280935264,-0.007241008328456644
dnsmos,nisqa_train_live,20270847,local_residual_mondrian_k10,0.9872549019607844,2.6989292869380876,2.7270410649916705,-0.002941176470588225,-0.010314964313133057,-0.01180248587739241
dnsmos,nisqa_train_live,20270847,local_residual_normalized_k10,0.9754901960784313,2.59929465543597,2.7096756339112185,-0.014705882352941235,-0.10994959581525077,-0.029167916957844486
dnsmos,nisqa_train_live,20270847,local_residual_mondrian_k25,0.9901960784313726,2.7639184874646805,2.7880040605862937,0.0,0.05467423621345979,0.04916050971723074
dnsmos,nisqa_train_live,20270847,local_residual_normalized_k25,0.9823529411764705,2.655495299191039,2.7167401092896255,-0.007843137254902044,-0.05374895206018149,-0.022103441579437444
dnsmos,nisqa_train_live,20270847,local_residual_mondrian_k50,0.9882352941176471,2.7865463934692682,2.817234368417777,-0.0019607843137254832,0.07730214221804754,0.07839081754871424
dnsmos,nisqa_train_live,20270847,local_residual_normalized_k50,0.984313725490196,2.6002111872143687,2.6608447182295034,-0.005882352941176561,-0.10903306403685198,-0.07799883263955953
dnsmos,nisqa_val_live,20270847,mahalanobis_mondrian,1.0,2.72211238861084,2.72211238861084,0.0,0.012868137359619336,0.012868137359619336
dnsmos,nisqa_val_live,20270847,predicted_mos_mondrian,0.995,2.6727284836769103,2.6737127351760863,-0.0050000000000000044,-0.03651576757431041,-0.035531516075134384
dnsmos,nisqa_val_live,20270847,mos_extremity_mondrian,0.995,2.688255968093872,2.690049102306366,-0.0050000000000000044,-0.020988283157348686,-0.019195148944854523
dnsmos,nisqa_val_live,20270847,local_residual_mondrian_k10,0.995,2.709150393009186,2.7125029039382933,-0.0050000000000000044,-9.385824203489435e-05,0.003258652687072594
dnsmos,nisqa_val_live,20270847,local_residual_normalized_k10,0.985,2.533631976680216,2.615098959663706,-0.015000000000000013,-0.1756122745710047,-0.09414529158751472
dnsmos,nisqa_val_live,20270847,local_residual_mondrian_k25,1.0,2.7591710352897643,2.7591710352897643,0.0,0.04992678403854356,0.04992678403854356
dnsmos,nisqa_val_live,20270847,local_residual_normalized_k25,0.995,2.6389359021559304,2.663001627585838,-0.0050000000000000044,-0.07030834909529027,-0.04624262366538279
dnsmos,nisqa_val_live,20270847,local_residual_mondrian_k50,1.0,2.7769765186309816,2.7769765186309816,0.0,0.0677322673797609,0.0677322673797609
dnsmos,nisqa_val_live,20270847,local_residual_normalized_k50,0.995,2.5841396973115254,2.594979405123254,-0.0050000000000000044,-0.12510455393969533,-0.11426484612796672
dnsmos,nisqa_test_for,20270847,mahalanobis_mondrian,0.8875,2.7498591005802155,3.24030651251475,-0.012500000000000067,0.04061484932899484,0.025358275572458844
dnsmos,nisqa_test_for,20270847,predicted_mos_mondrian,0.9208333333333333,2.7793093303839367,3.135618207852046,0.02083333333333326,0.07006507913271598,-0.07933002909024545
dnsmos,nisqa_test_for,20270847,mos_extremity_mondrian,0.9166666666666666,2.7939362307389577,3.1262666364510854,0.016666666666666607,0.08469197948773699,-0.08868160049120588
dnsmos,nisqa_test_for,20270847,local_residual_mondrian_k10,0.8875,2.7519177983204526,3.284797250231107,-0.012500000000000067,0.042673547069231876,0.06984901328881588
dnsmos,nisqa_test_for,20270847,local_residual_normalized_k10,0.9083333333333333,2.859910951457139,3.377299018655647,0.008333333333333304,0.15066670020591832,0.16235078171335582
dnsmos,nisqa_test_for,20270847,local_residual_mondrian_k25,0.9083333333333333,2.7789106527964273,3.2249037981033326,0.008333333333333304,0.06966640154520665,0.009955561161041349
dnsmos,nisqa_test_for,20270847,local_residual_normalized_k25,0.9166666666666666,2.812711613044026,3.1159806779855703,0.016666666666666607,0.10346736179280525,-0.09896755895672094
dnsmos,nisqa_test_for,20270847,local_residual_mondrian_k50,0.9083333333333333,2.8081414798895517,3.2742668290932975,0.008333333333333304,0.09889722863833095,0.05931859215100621
dnsmos,nisqa_test_for,20270847,local_residual_normalized_k50,0.8916666666666667,2.6981264358150834,3.1649756479631046,-0.008333333333333304,-0.011117815436137324,-0.04997258897918666
dnsmos,nisqa_test_livetalk,20270847,mahalanobis_mondrian,0.9439655172413793,2.7672665550790985,3.0560680052329756,0.0,0.058022303827877764,0.04542914752302529
dnsmos,nisqa_test_livetalk,20270847,predicted_mos_mondrian,0.9396551724137931,2.707146402063041,2.9852445125579834,-0.004310344827586188,-0.00209784918817979,-0.025394345151966924
dnsmos,nisqa_test_livetalk,20270847,mos_extremity_mondrian,0.9439655172413793,2.7272043834472526,2.982559344891844,0.0,0.017960132196031875,-0.028079512818106167
dnsmos,nisqa_test_livetalk,20270847,local_residual_mondrian_k10,0.9396551724137931,2.752227992847048,3.041270687662322,-0.004310344827586188,0.04298374159582741,0.030631829952371792
dnsmos,nisqa_test_livetalk,20270847,local_residual_normalized_k10,0.9267241379310345,2.810297753926291,3.173180917006643,-0.017241379310344862,0.1010535026750703,0.16254205929669263
dnsmos,nisqa_test_livetalk,20270847,local_residual_mondrian_k25,0.9568965517241379,2.7938399366263686,3.065585209377881,0.012931034482758563,0.08459568537514794,0.05494635166793049
dnsmos,nisqa_test_livetalk,20270847,local_residual_normalized_k25,0.9568965517241379,2.8001369549843536,3.0543433586641715,0.012931034482758563,0.09089270373313285,0.04370450095422118
dnsmos,nisqa_test_livetalk,20270847,local_residual_mondrian_k50,0.9439655172413793,2.789186087147943,3.0693783554537544,0.0,0.07994183589672232,0.05873949774380405
dnsmos,nisqa_test_livetalk,20270847,local_residual_normalized_k50,0.9353448275862069,2.6983408728950207,2.9753052879761754,-0.008620689655172487,-0.010903378356200033,-0.03533356973377488
dnsmos,nisqa_test_p501,20270847,mahalanobis_mondrian,0.8833333333333333,2.804636174440384,3.316056682666143,0.029166666666666674,0.09539192318916312,0.0514209012190503
dnsmos,nisqa_test_p501,20270847,predicted_mos_mondrian,0.8666666666666667,2.757181911667188,3.232629556457202,0.012500000000000067,0.047937660415967365,-0.0320062249898907
dnsmos,nisqa_test_p501,20270847,mos_extremity_mondrian,0.8708333333333333,2.7890277246634168,3.2351773619651794,0.01666666666666672,0.07978347341219605,-0.02945841948191319
dnsmos,nisqa_test_p501,20270847,local_residual_mondrian_k10,0.8541666666666666,2.708240959048271,3.3007099856932958,0.0,-0.0010032922029497016,0.03607420424620322
dnsmos,nisqa_test_p501,20270847,local_residual_normalized_k10,0.8666666666666667,2.920264366645925,3.471784325503692,0.012500000000000067,0.21102011539470444,0.20714854405659944
dnsmos,nisqa_test_p501,20270847,local_residual_mondrian_k25,0.8666666666666667,2.7815491606791816,3.2687411159276962,0.012500000000000067,0.07230490942796086,0.004105334480603684
dnsmos,nisqa_test_p501,20270847,local_residual_normalized_k25,0.8791666666666667,2.8968025460141047,3.3489188332495674,0.025000000000000022,0.187558294762884,0.08428305180247486
dnsmos,nisqa_test_p501,20270847,local_residual_mondrian_k50,0.8791666666666667,2.788612327973048,3.2460638006528217,0.025000000000000022,0.07936807672182722,-0.018571980794270804
dnsmos,nisqa_test_p501,20270847,local_residual_normalized_k50,0.8708333333333333,2.8008392244809643,3.3435310326622365,0.01666666666666672,0.09159497322974364,0.07889525121514396
dnsmos,nisqa_val_sim,20270848,mahalanobis_mondrian,0.8728,2.6697430252075196,3.2705565093994142,0.012800000000000034,0.012270891571044995,-0.003835113143920932
dnsmos,nisqa_val_sim,20270848,predicted_mos_mondrian,0.8776,2.637585308074951,3.2742799320220946,0.01760000000000006,-0.019886825561523658,-0.00011169052124060386
dnsmos,nisqa_val_sim,20270848,mos_extremity_mondrian,0.876,2.6497984443664553,3.2509461284637453,0.016000000000000014,-0.007673689270019324,-0.023445494079589846
dnsmos,nisqa_val_sim,20270848,local_residual_mondrian_k10,0.8648,2.669076741409302,3.271377932739258,0.0048000000000000265,0.011604607772827347,-0.0030136898040771243
dnsmos,nisqa_val_sim,20270848,local_residual_normalized_k10,0.8952,2.8643587974892033,3.5040085153818814,0.03520000000000001,0.2068866638527287,0.22961689283854625
dnsmos,nisqa_val_sim,20270848,local_residual_mondrian_k25,0.872,2.6805850536346436,3.2517478706359864,0.01200000000000001,0.023112919998169,-0.022643751907348797
dnsmos,nisqa_val_sim,20270848,local_residual_normalized_k25,0.8824,2.720132276228844,3.3182120763716396,0.022399999999999975,0.06266014259236918,0.04382045382830446
dnsmos,nisqa_val_sim,20270848,local_residual_mondrian_k50,0.8752,2.6454934314727785,3.240764402770996,0.015199999999999991,-0.01197870216369612,-0.03362721977233907
dnsmos,nisqa_val_sim,20270848,local_residual_normalized_k50,0.872,2.6383688032733836,3.2846254215031134,0.01200000000000001,-0.019103330363090976,0.010233798959778273
dnsmos,nisqa_train_live,20270848,mahalanobis_mondrian,0.9774509803921568,2.523716468904533,2.584907494806776,-0.01176470588235301,-0.13375566473194178,-0.10769459967519746
dnsmos,nisqa_train_live,20270848,predicted_mos_mondrian,0.9745098039215686,2.407948905580184,2.5073294899042913,-0.014705882352941235,-0.24952322805629068,-0.18527260457768202
dnsmos,nisqa_train_live,20270848,mos_extremity_mondrian,0.9774509803921568,2.513267308590459,2.5977038304011026,-0.01176470588235301,-0.14420482504601573,-0.09489826408087065
dnsmos,nisqa_train_live,20270848,local_residual_mondrian_k10,0.9872549019607844,2.6630128972670613,2.699990569376478,-0.0019607843137254832,0.0055407636305866426,0.007388474894504782
dnsmos,nisqa_train_live,20270848,local_residual_normalized_k10,0.9794117647058823,2.707428089183967,2.7731101744921935,-0.009803921568627527,0.04995595554749244,0.08050808001022025
dnsmos,nisqa_train_live,20270848,local_residual_mondrian_k25,0.9882352941176471,2.6616828399546004,2.6961525145698997,-0.0009803921568627416,0.004210706318125812,0.003550420087926387
dnsmos,nisqa_train_live,20270848,local_residual_normalized_k25,0.9794117647058823,2.611859441959302,2.6643434722502137,-0.009803921568627527,-0.045612691677172634,-0.028258622231759567
dnsmos,nisqa_train_live,20270848,local_residual_mondrian_k50,0.9852941176470589,2.6271410086575675,2.6722485977060653,-0.0039215686274509665,-0.03033112497890711,-0.02035349677590803
dnsmos,nisqa_train_live,20270848,local_residual_normalized_k50,0.9803921568627451,2.561265266219452,2.6196855010314737,-0.008823529411764786,-0.09620686741702267,-0.07291659345049961
dnsmos,nisqa_val_live,20270848,mahalanobis_mondrian,0.995,2.5308362555503847,2.540006465911865,-0.0050000000000000044,-0.1266358780860899,-0.11746566772460953
dnsmos,nisqa_val_live,20270848,predicted_mos_mondrian,0.995,2.4205889284610747,2.4352815806865693,-0.0050000000000000044,-0.23688320517539996,-0.2221905529499053
dnsmos,nisqa_val_live,20270848,mos_extremity_mondrian,0.995,2.5336987709999086,2.548391423225403,-0.0050000000000000044,-0.12377336263656602,-0.10908071041107181
dnsmos,nisqa_val_live,20270848,local_residual_mondrian_k10,1.0,2.667020220756531,2.667020220756531,0.0,0.00954808712005617,0.00954808712005617
dnsmos,nisqa_val_live,20270848,local_residual_normalized_k10,0.985,2.67530452113551,2.703591698120386,-0.015000000000000013,0.017832387499035374,0.04611956448391119
dnsmos,nisqa_val_live,20270848,local_residual_mondrian_k25,0.995,2.6536556911468505,2.6540838074684143,-0.0050000000000000044,-0.0038164424896240945,-0.003388326168060285
dnsmos,nisqa_val_live,20270848,local_residual_normalized_k25,0.995,2.5766549297155255,2.6026443656794513,-0.0050000000000000044,-0.08081720392094915,-0.054827767957023266
dnsmos,nisqa_val_live,20270848,local_residual_mondrian_k50,0.995,2.6148233580589295,2.6318614530563353,-0.0050000000000000044,-0.042648775577545095,-0.025610680580139267
dnsmos,nisqa_val_live,20270848,local_residual_normalized_k50,0.995,2.5439942295812834,2.564464558068855,-0.0050000000000000044,-0.1134779040551912,-0.0930075755676194
dnsmos,nisqa_test_for,20270848,mahalanobis_mondrian,0.875,2.5869574546813965,3.172554890314738,-0.004166666666666652,-0.07051467895507812,-0.048503925402959336
dnsmos,nisqa_test_for,20270848,predicted_mos_mondrian,0.8625,2.572408118844032,3.1823677510023116,-0.016666666666666607,-0.08506401479244241,-0.038691064715385526
dnsmos,nisqa_test_for,20270848,mos_extremity_mondrian,0.9,2.6489863455295564,3.139124677578608,0.02083333333333337,-0.008485788106918246,-0.08193413813908901
dnsmos,nisqa_test_for,20270848,local_residual_mondrian_k10,0.8958333333333334,2.671841885646184,3.2399069726467133,0.01666666666666672,0.014369752009709469,0.018848156929016202
dnsmos,nisqa_test_for,20270848,local_residual_normalized_k10,0.8958333333333334,2.8746412469518683,3.2900437883943456,0.01666666666666672,0.21716911331539368,0.06898497267664849
dnsmos,nisqa_test_for,20270848,local_residual_mondrian_k25,0.875,2.676134204864502,3.1795617997646333,-0.004166666666666652,0.018662071228027433,-0.041497015953063876
dnsmos,nisqa_test_for,20270848,local_residual_normalized_k25,0.8791666666666667,2.6795066750451726,3.1234867500684858,0.0,0.022034541408697983,-0.09757206564921139
dnsmos,nisqa_test_for,20270848,local_residual_mondrian_k50,0.8875,2.6348097761472067,3.1643001973628997,0.008333333333333304,-0.022662357489267926,-0.05675861835479745
dnsmos,nisqa_test_for,20270848,local_residual_normalized_k50,0.8625,2.578419019453612,3.1528744201941965,-0.016666666666666607,-0.07905311418286276,-0.06818439552350064
dnsmos,nisqa_test_livetalk,20270848,mahalanobis_mondrian,0.9181034482758621,2.523782705438548,2.9494796950241615,-0.02155172413793105,-0.1336894281979264,-0.039413748116328584
dnsmos,nisqa_test_livetalk,20270848,predicted_mos_mondrian,0.9137931034482759,2.496347402704173,2.9221203573818864,-0.025862068965517238,-0.1611247309323014,-0.06677308575860375
dnsmos,nisqa_test_livetalk,20270848,mos_extremity_mondrian,0.9137931034482759,2.5498475966782403,2.9344707275259085,-0.025862068965517238,-0.10762453695823426,-0.05442271561458156
dnsmos,nisqa_test_livetalk,20270848,local_residual_mondrian_k10,0.9396551724137931,2.6728311674348237,2.982537497734201,0.0,0.015359033798349131,-0.006355945406288921
dnsmos,nisqa_test_livetalk,20270848,local_residual_normalized_k10,0.9137931034482759,2.9009391423170516,3.339833853503747,-0.025862068965517238,0.24346700868057702,0.35094041036325674
dnsmos,nisqa_test_livetalk,20270848,local_residual_mondrian_k25,0.9396551724137931,2.6770105176958543,3.0058746440657256,0.0,0.019538384059379688,0.016981200925235473
dnsmos,nisqa_test_livetalk,20270848,local_residual_normalized_k25,0.9094827586206896,2.6999150768678883,3.1437114826655543,-0.030172413793103536,0.04244294323141373,0.15481803952506423
dnsmos,nisqa_test_livetalk,20270848,local_residual_mondrian_k50,0.9353448275862069,2.6778876617037017,3.006260388884051,-0.004310344827586299,0.02041552806722713,0.01736694574356079
dnsmos,nisqa_test_livetalk,20270848,local_residual_normalized_k50,0.9137931034482759,2.621668485435352,3.022493374460169,-0.025862068965517238,-0.035803648201122584,0.033599931319678866
dnsmos,nisqa_test_p501,20270848,mahalanobis_mondrian,0.8458333333333333,2.6566482206185658,3.3119225819905598,0.0,-0.0008239130179088505,0.021311374505360803
dnsmos,nisqa_test_p501,20270848,predicted_mos_mondrian,0.8291666666666667,2.661012876033783,3.395423012971878,-0.016666666666666607,0.003540742397308172,0.1048118054866789
dnsmos,nisqa_test_p501,20270848,mos_extremity_mondrian,0.8458333333333333,2.678704861799876,3.274906490246455,0.0,0.021232728163401493,-0.015704717238743893
dnsmos,nisqa_test_p501,20270848,local_residual_mondrian_k10,0.8458333333333333,2.6729840556780498,3.2982393821080525,0.0,0.015511922041575144,0.007628174622853479
dnsmos,nisqa_test_p501,20270848,local_residual_normalized_k10,0.8666666666666667,3.0517528847002904,3.6302723351423976,0.02083333333333337,0.39428075106381577,0.3396611276571986
dnsmos,nisqa_test_p501,20270848,local_residual_mondrian_k25,0.8458333333333333,2.695038843154907,3.2772908091545103,0.0,0.03756670951843244,-0.013320398330688654
dnsmos,nisqa_test_p501,20270848,local_residual_normalized_k25,0.8708333333333333,2.827685675906535,3.364484056780624,0.025000000000000022,0.17021354227006036,0.07387284929542481
dnsmos,nisqa_test_p501,20270848,local_residual_mondrian_k50,0.8375,2.6879353324572244,3.305234452088674,-0.008333333333333304,0.03046319882074977,0.014623244603475083
dnsmos,nisqa_test_p501,20270848,local_residual_normalized_k50,0.8458333333333333,2.711108836458556,3.3845959632339953,0.0,0.05363670282208144,0.09398475574879628
dnsmos,nisqa_val_sim,20270849,mahalanobis_mondrian,0.8848,2.7076065658569335,3.2096232456207274,0.0024000000000000687,-0.009311664199829206,0.011524597549438464
dnsmos,nisqa_val_sim,20270849,predicted_mos_mondrian,0.8856,2.7332024972915647,3.1883291757583616,0.0032000000000000917,0.01628426723480203,-0.009769472312927352
dnsmos,nisqa_val_sim,20270849,mos_extremity_mondrian,0.8896,2.7751854471206663,3.1695809244155884,0.007199999999999984,0.05826721706390359,-0.0285177236557006
dnsmos,nisqa_val_sim,20270849,local_residual_mondrian_k10,0.8992,2.766707265853882,3.1979009437561037,0.016800000000000037,0.04978903579711913,-0.00019770431518528753
dnsmos,nisqa_val_sim,20270849,local_residual_normalized_k10,0.8928,2.7518542259207264,3.3031482801105834,0.010400000000000076,0.034935995863963676,0.1050496320392944
dnsmos,nisqa_val_sim,20270849,local_residual_mondrian_k25,0.8888,2.728525589752197,3.215823935317993,0.006400000000000072,0.011607359695434472,0.01772528724670419
dnsmos,nisqa_val_sim,20270849,local_residual_normalized_k25,0.892,2.683558899632473,3.2056298460022536,0.009600000000000053,-0.033359330424289624,0.007531197930964684
dnsmos,nisqa_val_sim,20270849,local_residual_mondrian_k50,0.8928,2.7305559158325194,3.171755331039429,0.010400000000000076,0.013637685775756747,-0.026343317031860103
dnsmos,nisqa_val_sim,20270849,local_residual_normalized_k50,0.8984,2.7206641007696573,3.1860797428091385,0.016000000000000014,0.003745870712894561,-0.012018905262150437
dnsmos,nisqa_train_live,20270849,mahalanobis_mondrian,0.9862745098039216,2.6162803490956623,2.657965977051679,-0.0039215686274509665,-0.10063788096110038,-0.0877992017596374
dnsmos,nisqa_train_live,20270849,predicted_mos_mondrian,0.9823529411764705,2.6759814540545146,2.721071105611091,-0.007843137254902044,-0.0409367760022481,-0.024694073200225652
dnsmos,nisqa_train_live,20270849,mos_extremity_mondrian,0.9823529411764705,2.673374922135297,2.718728762514451,-0.007843137254902044,-0.04354330792146577,-0.027036416296865262
dnsmos,nisqa_train_live,20270849,local_residual_mondrian_k10,0.9882352941176471,2.743692100281809,2.7739130856944065,-0.0019607843137254832,0.02677387022504618,0.0281479068830901
dnsmos,nisqa_train_live,20270849,local_residual_normalized_k10,0.9696078431372549,2.584987337946466,2.7171221445930733,-0.020588235294117685,-0.13193089211029685,-0.028643034218243102
dnsmos,nisqa_train_live,20270849,local_residual_mondrian_k25,0.9872549019607844,2.689980308448567,2.7242420212895264,-0.002941176470588225,-0.026937921608195747,-0.021523157521790015
dnsmos,nisqa_train_live,20270849,local_residual_normalized_k25,0.9735294117647059,2.56732647115347,2.657287452137308,-0.01666666666666672,-0.14959175890329268,-0.08847772667400822
